0.050000	0.241027
0.100000	0.214544
0.150000	0.191605
0.200000	0.176910
0.250000	0.163246
0.300000	0.159458
0.350000	0.153077
0.400000	0.149593
0.450000	0.145510
0.500000	0.137664
0.550000	0.133004
0.600000	0.127577
0.650000	0.119194
0.700000	0.111962
0.750000	0.102343
0.800000	0.090016
0.850000	0.078440
0.900000	0.066695
0.950000	0.049193
1.000000	0.024238
