0.050000	0.240032
0.100000	0.214560
0.150000	0.191524
0.200000	0.176651
0.250000	0.163062
0.300000	0.159527
0.350000	0.152880
0.400000	0.149273
0.450000	0.145101
0.500000	0.137212
0.550000	0.132510
0.600000	0.126947
0.650000	0.118626
0.700000	0.111472
0.750000	0.102058
0.800000	0.089836
0.850000	0.078432
0.900000	0.066575
0.950000	0.049106
1.000000	0.024111
