        NN     FT     ST      E       DCG
No.146: 0.000	 0.000	 0.000	 0.118	 0.243
No.147: 0.000	 0.000	 0.000	 0.000	 0.115
No.148: 0.000	 0.000	 0.000	 0.000	 0.108
No.149: 0.000	 0.000	 0.000	 0.000	 0.134
No.150: 0.000	 0.000	 0.000	 0.000	 0.117
No.151: 0.000	 0.000	 0.000	 0.000	 0.104
No.152: 0.000	 0.000	 0.000	 0.000	 0.092
No.153: 0.000	 0.000	 0.000	 0.000	 0.181
No.154: 0.000	 0.000	 0.000	 0.000	 0.126
No.155: 0.000	 0.000	 0.000	 0.000	 0.144
No.156: 0.000	 0.000	 0.000	 0.000	 0.119
No.157: 0.000	 0.000	 0.000	 0.000	 0.110
No.158: 0.000	 0.000	 0.000	 0.000	 0.100
No.159: 0.000	 0.000	 0.000	 0.000	 0.106
No.160: 0.000	 0.000	 0.000	 0.000	 0.109
No.161: 0.000	 0.000	 0.000	 0.000	 0.353
No.162: 0.000	 0.000	 0.000	 0.000	 0.305
No.163: 0.000	 0.000	 0.000	 0.000	 0.299
No.164: 0.000	 0.000	 0.000	 0.000	 0.319
No.165: 0.000	 0.000	 0.000	 0.000	 0.323
No.166: 0.000	 0.000	 0.000	 0.000	 0.325
No.167: 0.000	 0.000	 0.000	 0.000	 0.344
No.168: 0.000	 0.000	 0.000	 0.000	 0.345
No.169: 0.000	 0.123	 0.228	 0.090	 0.480
No.170: 0.000	 0.000	 0.000	 0.000	 0.328
No.171: 0.000	 0.000	 0.000	 0.000	 0.317
No.172: 0.000	 0.000	 0.000	 0.000	 0.326
No.173: 0.000	 0.000	 0.000	 0.000	 0.380
No.174: 0.000	 0.000	 0.000	 0.000	 0.324
No.175: 0.000	 0.000	 0.000	 0.000	 0.310
No.176: 0.000	 0.000	 0.000	 0.000	 0.324
No.177: 0.000	 0.000	 0.000	 0.000	 0.334
No.178: 0.000	 0.000	 0.035	 0.000	 0.377
No.179: 0.000	 0.000	 0.000	 0.000	 0.308
No.180: 0.000	 0.000	 0.000	 0.000	 0.319
No.181: 0.000	 0.000	 0.000	 0.000	 0.347
No.182: 0.000	 0.018	 0.053	 0.000	 0.389
No.183: 0.000	 0.000	 0.000	 0.000	 0.346
No.184: 0.000	 0.018	 0.105	 0.022	 0.406
No.185: 0.000	 0.000	 0.000	 0.000	 0.349
No.186: 0.000	 0.000	 0.000	 0.000	 0.318
No.187: 0.000	 0.000	 0.000	 0.000	 0.328
No.188: 0.000	 0.000	 0.000	 0.000	 0.336
No.189: 0.000	 0.000	 0.018	 0.000	 0.370
No.190: 0.000	 0.000	 0.000	 0.000	 0.363
No.191: 0.000	 0.000	 0.000	 0.000	 0.314
No.192: 0.000	 0.000	 0.000	 0.000	 0.313
No.193: 0.000	 0.000	 0.000	 0.000	 0.327
No.194: 0.000	 0.000	 0.000	 0.000	 0.318
No.195: 0.000	 0.000	 0.000	 0.000	 0.377
No.196: 0.000	 0.000	 0.000	 0.000	 0.319
No.197: 0.000	 0.000	 0.000	 0.000	 0.320
No.198: 0.000	 0.000	 0.000	 0.000	 0.356
No.199: 0.000	 0.000	 0.000	 0.000	 0.330
No.200: 0.000	 0.000	 0.000	 0.000	 0.315
No.201: 0.000	 0.000	 0.000	 0.000	 0.319
No.202: 0.000	 0.000	 0.000	 0.000	 0.318
No.203: 0.000	 0.000	 0.035	 0.000	 0.382
No.204: 0.000	 0.000	 0.000	 0.000	 0.327
No.205: 0.000	 0.000	 0.000	 0.000	 0.326
No.206: 0.000	 0.000	 0.000	 0.000	 0.339
No.207: 0.000	 0.000	 0.018	 0.000	 0.400
No.208: 0.000	 0.000	 0.000	 0.000	 0.327
No.209: 0.000	 0.000	 0.000	 0.000	 0.331
No.210: 0.000	 0.000	 0.035	 0.000	 0.351
No.211: 0.000	 0.000	 0.018	 0.000	 0.377
No.212: 0.000	 0.000	 0.018	 0.000	 0.376
No.213: 0.000	 0.105	 0.158	 0.045	 0.427
No.214: 0.000	 0.000	 0.000	 0.000	 0.331
No.215: 0.000	 0.000	 0.088	 0.000	 0.414
No.216: 0.000	 0.000	 0.000	 0.000	 0.304
No.217: 0.000	 0.000	 0.000	 0.000	 0.306
No.218: 0.000	 0.000	 0.000	 0.000	 0.318
No.219: 0.000	 0.018	 0.035	 0.000	 0.380
No.220: 0.000	 0.000	 0.000	 0.000	 0.362
No.221: 0.000	 0.000	 0.000	 0.000	 0.320
No.222: 0.000	 0.000	 0.000	 0.000	 0.329
No.223: 0.000	 0.000	 0.000	 0.000	 0.327
No.224: 0.000	 0.000	 0.000	 0.000	 0.299
No.225: 0.000	 0.000	 0.000	 0.000	 0.324
No.226: 0.000	 0.000	 0.000	 0.000	 0.337
No.227: 0.000	 0.000	 0.000	 0.000	 0.363
No.228: 0.000	 0.000	 0.018	 0.000	 0.371
No.229: 0.000	 0.000	 0.000	 0.000	 0.352
No.230: 0.000	 0.035	 0.088	 0.022	 0.424
No.231: 0.000	 0.000	 0.000	 0.000	 0.299
No.232: 0.000	 0.000	 0.000	 0.000	 0.320
No.233: 0.000	 0.018	 0.070	 0.000	 0.386
No.234: 0.000	 0.000	 0.000	 0.000	 0.322
No.235: 0.000	 0.000	 0.000	 0.000	 0.333
No.236: 0.000	 0.000	 0.000	 0.000	 0.314
No.237: 0.000	 0.000	 0.000	 0.000	 0.306
No.238: 0.000	 0.035	 0.070	 0.022	 0.382
No.239: 0.000	 0.000	 0.000	 0.000	 0.329
No.240: 0.000	 0.000	 0.018	 0.000	 0.373
No.241: 0.000	 0.000	 0.000	 0.000	 0.231
No.242: 0.000	 0.000	 0.077	 0.044	 0.275
No.243: 0.000	 0.000	 0.000	 0.044	 0.249
No.244: 0.000	 0.000	 0.000	 0.044	 0.258
No.245: 0.000	 0.000	 0.000	 0.044	 0.268
No.246: 0.000	 0.000	 0.000	 0.000	 0.263
No.247: 0.000	 0.000	 0.077	 0.089	 0.274
No.248: 0.000	 0.000	 0.000	 0.000	 0.255
No.249: 0.000	 0.000	 0.000	 0.000	 0.255
No.250: 0.000	 0.000	 0.000	 0.000	 0.245
No.251: 0.000	 0.000	 0.000	 0.000	 0.254
No.252: 0.000	 0.000	 0.000	 0.000	 0.248
No.253: 0.000	 0.000	 0.000	 0.000	 0.254
No.254: 0.000	 0.000	 0.000	 0.000	 0.256
No.255: 0.000	 0.000	 0.000	 0.000	 0.254
No.256: 0.000	 0.000	 0.000	 0.000	 0.266
No.257: 0.000	 0.000	 0.000	 0.044	 0.272
No.258: 0.000	 0.000	 0.077	 0.044	 0.256
No.259: 0.000	 0.000	 0.077	 0.044	 0.272
No.260: 0.000	 0.000	 0.077	 0.044	 0.273
No.261: 0.000	 0.000	 0.000	 0.044	 0.260
No.262: 0.000	 0.077	 0.077	 0.089	 0.284
No.263: 0.000	 0.000	 0.077	 0.089	 0.272
No.264: 0.000	 0.000	 0.000	 0.000	 0.218
No.265: 0.000	 0.000	 0.077	 0.044	 0.268
No.266: 0.000	 0.077	 0.077	 0.089	 0.287
No.267: 0.000	 0.000	 0.000	 0.000	 0.191
No.268: 0.000	 0.000	 0.154	 0.089	 0.281
No.269: 0.000	 0.000	 0.000	 0.000	 0.254
No.270: 0.000	 0.000	 0.077	 0.044	 0.264
No.271: 0.000	 0.000	 0.000	 0.000	 0.227
No.272: 0.000	 0.000	 0.000	 0.000	 0.245
No.273: 0.000	 0.000	 0.000	 0.000	 0.251
No.274: 0.000	 0.000	 0.000	 0.044	 0.245
No.275: 0.000	 0.000	 0.077	 0.044	 0.263
No.276: 0.000	 0.000	 0.000	 0.000	 0.259
No.277: 0.000	 0.000	 0.000	 0.044	 0.265
No.278: 0.000	 0.077	 0.154	 0.089	 0.287
No.279: 0.000	 0.077	 0.077	 0.089	 0.287
No.280: 0.000	 0.000	 0.000	 0.000	 0.225
No.281: 0.000	 0.000	 0.154	 0.089	 0.283
No.282: 0.000	 0.000	 0.000	 0.000	 0.227
No.283: 0.000	 0.000	 0.077	 0.044	 0.256
No.284: 0.000	 0.000	 0.000	 0.000	 0.258
No.285: 0.000	 0.000	 0.077	 0.089	 0.280
No.286: 0.000	 0.000	 0.000	 0.000	 0.262
No.287: 0.000	 0.077	 0.154	 0.089	 0.287
No.288: 0.000	 0.000	 0.077	 0.044	 0.271
No.289: 0.000	 0.000	 0.000	 0.000	 0.262
No.290: 0.000	 0.000	 0.077	 0.044	 0.281
No.291: 0.000	 0.000	 0.000	 0.000	 0.231
No.292: 0.000	 0.000	 0.000	 0.000	 0.259
No.293: 0.000	 0.000	 0.077	 0.044	 0.275
No.294: 0.000	 0.000	 0.000	 0.000	 0.238
No.295: 0.000	 0.000	 0.000	 0.000	 0.223
No.296: 0.000	 0.000	 0.000	 0.089	 0.269
No.297: 0.000	 0.000	 0.077	 0.044	 0.266
No.298: 0.000	 0.000	 0.077	 0.089	 0.275
No.299: 0.000	 0.000	 0.000	 0.000	 0.257
No.300: 0.000	 0.000	 0.000	 0.000	 0.253
No.301: 0.000	 0.000	 0.000	 0.000	 0.252
No.302: 0.000	 0.000	 0.000	 0.000	 0.247
No.303: 0.000	 0.000	 0.000	 0.000	 0.235
No.304: 0.000	 0.000	 0.000	 0.000	 0.254
No.305: 0.000	 0.077	 0.154	 0.089	 0.294
No.306: 0.000	 0.000	 0.077	 0.044	 0.267
No.307: 0.000	 0.077	 0.154	 0.089	 0.287
No.308: 0.000	 0.000	 0.077	 0.089	 0.284
No.309: 0.000	 0.000	 0.000	 0.000	 0.184
No.310: 0.000	 0.077	 0.154	 0.089	 0.294
No.311: 0.000	 0.000	 0.000	 0.044	 0.263
No.312: 0.000	 0.000	 0.000	 0.000	 0.265
No.313: 0.000	 0.000	 0.077	 0.044	 0.265
No.314: 0.000	 0.000	 0.000	 0.000	 0.252
No.315: 0.000	 0.000	 0.000	 0.044	 0.265
No.316: 0.000	 0.000	 0.077	 0.044	 0.276
No.317: 0.000	 0.000	 0.000	 0.044	 0.266
No.318: 0.000	 0.000	 0.000	 0.000	 0.259
No.319: 0.000	 0.000	 0.000	 0.089	 0.268
No.320: 0.000	 0.000	 0.000	 0.000	 0.261
No.321: 0.000	 0.000	 0.000	 0.000	 0.503
No.322: 0.000	 0.003	 0.006	 0.000	 0.537
No.323: 0.000	 0.000	 0.012	 0.000	 0.531
No.324: 0.000	 0.153	 0.282	 0.000	 0.631
No.325: 0.000	 0.033	 0.102	 0.005	 0.572
No.326: 0.000	 0.003	 0.036	 0.000	 0.553
No.327: 0.000	 0.006	 0.027	 0.000	 0.545
No.328: 0.000	 0.132	 0.246	 0.016	 0.639
No.329: 0.000	 0.063	 0.156	 0.000	 0.594
No.330: 0.000	 0.048	 0.105	 0.000	 0.585
No.331: 0.000	 0.003	 0.012	 0.000	 0.540
No.332: 0.000	 0.087	 0.147	 0.000	 0.598
No.333: 0.000	 0.126	 0.204	 0.016	 0.632
No.334: 0.000	 0.000	 0.000	 0.000	 0.502
No.335: 0.000	 0.135	 0.222	 0.055	 0.639
No.336: 0.000	 0.030	 0.051	 0.011	 0.557
No.337: 0.000	 0.039	 0.090	 0.005	 0.560
No.338: 0.000	 0.003	 0.024	 0.000	 0.531
No.339: 0.000	 0.000	 0.021	 0.000	 0.532
No.340: 0.000	 0.024	 0.057	 0.000	 0.563
No.341: 0.000	 0.141	 0.234	 0.038	 0.622
No.342: 0.000	 0.000	 0.000	 0.000	 0.511
No.343: 0.000	 0.084	 0.165	 0.000	 0.598
No.344: 0.000	 0.033	 0.081	 0.000	 0.568
No.345: 0.000	 0.009	 0.039	 0.000	 0.558
No.346: 0.000	 0.000	 0.003	 0.000	 0.527
No.347: 0.000	 0.000	 0.003	 0.000	 0.514
No.348: 0.000	 0.000	 0.000	 0.000	 0.501
No.349: 0.000	 0.171	 0.309	 0.000	 0.631
No.350: 0.000	 0.066	 0.144	 0.000	 0.599
No.351: 0.000	 0.009	 0.015	 0.000	 0.526
No.352: 0.000	 0.003	 0.012	 0.000	 0.535
No.353: 0.000	 0.009	 0.021	 0.000	 0.538
No.354: 0.000	 0.003	 0.015	 0.000	 0.533
No.355: 0.000	 0.030	 0.075	 0.000	 0.574
No.356: 0.000	 0.021	 0.048	 0.000	 0.560
No.357: 0.000	 0.000	 0.003	 0.000	 0.522
No.358: 0.000	 0.000	 0.000	 0.000	 0.518
No.359: 0.000	 0.045	 0.081	 0.000	 0.571
No.360: 0.000	 0.120	 0.234	 0.000	 0.628
No.361: 0.000	 0.000	 0.000	 0.000	 0.522
No.362: 0.000	 0.003	 0.012	 0.000	 0.538
No.363: 0.000	 0.018	 0.030	 0.000	 0.536
No.364: 0.000	 0.000	 0.003	 0.000	 0.536
No.365: 0.000	 0.057	 0.102	 0.000	 0.574
No.366: 0.000	 0.078	 0.153	 0.011	 0.602
No.367: 0.000	 0.003	 0.015	 0.000	 0.526
No.368: 0.000	 0.090	 0.171	 0.005	 0.592
No.369: 0.000	 0.000	 0.000	 0.000	 0.509
No.370: 0.000	 0.051	 0.123	 0.011	 0.573
No.371: 0.000	 0.126	 0.216	 0.033	 0.626
No.372: 0.000	 0.012	 0.066	 0.000	 0.554
No.373: 0.000	 0.009	 0.033	 0.000	 0.542
No.374: 0.000	 0.018	 0.051	 0.000	 0.570
No.375: 0.000	 0.006	 0.015	 0.000	 0.530
No.376: 0.000	 0.060	 0.120	 0.005	 0.580
No.377: 0.000	 0.024	 0.066	 0.000	 0.562
No.378: 0.000	 0.099	 0.198	 0.011	 0.615
No.379: 0.000	 0.039	 0.087	 0.000	 0.571
No.380: 0.000	 0.000	 0.000	 0.000	 0.524
No.381: 0.000	 0.033	 0.105	 0.000	 0.578
No.382: 0.000	 0.000	 0.003	 0.000	 0.525
No.383: 0.000	 0.012	 0.060	 0.000	 0.562
No.384: 0.000	 0.099	 0.183	 0.016	 0.599
No.385: 0.000	 0.048	 0.063	 0.011	 0.557
No.386: 0.000	 0.000	 0.000	 0.000	 0.506
No.387: 0.000	 0.045	 0.120	 0.000	 0.573
No.388: 0.000	 0.108	 0.282	 0.005	 0.634
No.389: 0.000	 0.072	 0.141	 0.000	 0.594
No.390: 0.000	 0.048	 0.126	 0.000	 0.585
No.391: 0.000	 0.027	 0.063	 0.000	 0.565
No.392: 0.000	 0.000	 0.003	 0.000	 0.525
No.393: 0.000	 0.000	 0.012	 0.000	 0.538
No.394: 0.000	 0.000	 0.000	 0.000	 0.510
No.395: 0.000	 0.000	 0.021	 0.000	 0.533
No.396: 0.000	 0.015	 0.027	 0.000	 0.547
No.397: 0.000	 0.024	 0.084	 0.000	 0.578
No.398: 0.000	 0.078	 0.168	 0.011	 0.604
No.399: 0.000	 0.000	 0.000	 0.000	 0.500
No.400: 0.000	 0.039	 0.108	 0.005	 0.578
No.401: 0.000	 0.000	 0.000	 0.000	 0.178
No.402: 0.000	 0.000	 0.000	 0.000	 0.118
No.403: 0.000	 0.000	 0.000	 0.000	 0.182
No.404: 0.000	 0.000	 0.000	 0.053	 0.212
No.405: 0.000	 0.000	 0.000	 0.000	 0.124
No.406: 0.000	 0.000	 0.000	 0.000	 0.184
No.407: 0.000	 0.000	 0.000	 0.000	 0.124
No.408: 0.000	 0.000	 0.000	 0.000	 0.140
No.409: 0.000	 0.000	 0.000	 0.000	 0.207
No.410: 0.000	 0.000	 0.000	 0.000	 0.176
No.411: 0.000	 0.000	 0.000	 0.053	 0.201
No.412: 0.000	 0.000	 0.000	 0.000	 0.186
No.413: 0.000	 0.000	 0.000	 0.000	 0.198
No.414: 0.000	 0.000	 0.000	 0.000	 0.119
No.415: 0.000	 0.167	 0.167	 0.105	 0.255
No.416: 0.000	 0.000	 0.000	 0.000	 0.120
No.417: 0.000	 0.000	 0.000	 0.000	 0.167
No.418: 0.000	 0.000	 0.000	 0.000	 0.176
No.419: 0.000	 0.000	 0.000	 0.000	 0.117
No.420: 0.000	 0.000	 0.000	 0.000	 0.131
No.421: 0.000	 0.000	 0.000	 0.000	 0.123
No.422: 0.000	 0.000	 0.000	 0.000	 0.121
No.423: 0.000	 0.000	 0.000	 0.000	 0.153
No.424: 0.000	 0.000	 0.000	 0.000	 0.123
No.425: 0.000	 0.000	 0.000	 0.000	 0.130
No.426: 0.000	 0.000	 0.000	 0.000	 0.142
No.427: 0.000	 0.000	 0.000	 0.000	 0.126
No.428: 0.000	 0.000	 0.000	 0.000	 0.134
No.429: 0.000	 0.000	 0.000	 0.000	 0.117
No.430: 0.000	 0.000	 0.000	 0.000	 0.139
No.431: 0.000	 0.000	 0.000	 0.000	 0.199
No.432: 0.000	 0.000	 0.000	 0.000	 0.134
No.433: 0.000	 0.000	 0.000	 0.000	 0.117
No.434: 0.000	 0.000	 0.000	 0.053	 0.199
No.435: 0.000	 0.000	 0.000	 0.000	 0.136
No.436: 0.000	 0.000	 0.000	 0.000	 0.124
No.437: 0.000	 0.000	 0.000	 0.000	 0.133
No.438: 0.000	 0.000	 0.000	 0.000	 0.118
No.439: 0.000	 0.000	 0.000	 0.000	 0.121
No.440: 0.000	 0.000	 0.000	 0.000	 0.128
No.441: 0.000	 0.000	 0.000	 0.000	 0.150
No.442: 0.000	 0.000	 0.000	 0.000	 0.117
No.443: 0.000	 0.000	 0.000	 0.000	 0.158
No.444: 0.000	 0.000	 0.000	 0.053	 0.221
No.445: 0.000	 0.000	 0.000	 0.000	 0.167
No.446: 0.000	 0.000	 0.000	 0.000	 0.209
No.447: 0.000	 0.000	 0.000	 0.000	 0.180
No.448: 0.000	 0.167	 0.333	 0.105	 0.353
No.449: 0.000	 0.000	 0.000	 0.000	 0.194
No.450: 0.000	 0.000	 0.000	 0.000	 0.191
No.451: 0.000	 0.000	 0.000	 0.000	 0.136
No.452: 0.000	 0.000	 0.000	 0.000	 0.120
No.453: 0.000	 0.000	 0.000	 0.000	 0.155
No.454: 0.000	 0.000	 0.000	 0.000	 0.118
No.455: 0.000	 0.000	 0.000	 0.000	 0.143
No.456: 0.000	 0.000	 0.000	 0.000	 0.172
No.457: 0.000	 0.000	 0.000	 0.000	 0.152
No.458: 0.000	 0.000	 0.000	 0.000	 0.125
No.459: 0.000	 0.000	 0.000	 0.000	 0.150
No.460: 0.000	 0.000	 0.000	 0.000	 0.138
No.461: 0.000	 0.000	 0.000	 0.000	 0.145
No.462: 0.000	 0.000	 0.000	 0.000	 0.172
No.463: 0.000	 0.000	 0.000	 0.000	 0.189
No.464: 0.000	 0.000	 0.000	 0.000	 0.223
No.465: 0.000	 0.000	 0.000	 0.000	 0.135
No.466: 0.000	 0.000	 0.000	 0.000	 0.119
No.467: 0.000	 0.000	 0.000	 0.000	 0.159
No.468: 0.000	 0.000	 0.000	 0.000	 0.177
No.469: 0.000	 0.000	 0.000	 0.000	 0.122
No.470: 0.000	 0.000	 0.000	 0.000	 0.144
No.471: 0.000	 0.000	 0.000	 0.000	 0.170
No.472: 0.000	 0.000	 0.000	 0.000	 0.117
No.473: 0.000	 0.000	 0.000	 0.000	 0.130
No.474: 0.000	 0.000	 0.000	 0.000	 0.143
No.475: 0.000	 0.000	 0.000	 0.000	 0.154
No.476: 0.000	 0.000	 0.000	 0.000	 0.124
No.477: 0.000	 0.000	 0.000	 0.000	 0.125
No.478: 0.000	 0.000	 0.000	 0.000	 0.182
No.479: 0.000	 0.000	 0.000	 0.000	 0.149
No.480: 0.000	 0.000	 0.000	 0.000	 0.134
No.481: 0.000	 0.000	 0.000	 0.000	 0.266
