0.050000	0.144851
0.100000	0.112623
0.150000	0.087648
0.200000	0.068609
0.250000	0.056689
0.300000	0.049145
0.350000	0.042872
0.400000	0.037960
0.450000	0.034153
0.500000	0.030352
0.550000	0.027400
0.600000	0.024651
0.650000	0.022385
0.700000	0.020133
0.750000	0.018138
0.800000	0.016385
0.850000	0.014522
0.900000	0.012758
0.950000	0.011111
1.000000	0.008429
