0.050000	0.157960
0.100000	0.121254
0.150000	0.104769
0.200000	0.094438
0.250000	0.083466
0.300000	0.077481
0.350000	0.069627
0.400000	0.064676
0.450000	0.059772
0.500000	0.054291
0.550000	0.049980
0.600000	0.045352
0.650000	0.041204
0.700000	0.037435
0.750000	0.033296
0.800000	0.028454
0.850000	0.024633
0.900000	0.021084
0.950000	0.017580
1.000000	0.012938
