        NN     FT     ST      E       DCG
No.271: 0.000	 0.000	 0.000	 0.000	 0.236
No.272: 0.000	 0.000	 0.000	 0.044	 0.254
No.273: 0.000	 0.000	 0.000	 0.044	 0.258
No.274: 0.000	 0.000	 0.000	 0.000	 0.251
No.275: 0.000	 0.000	 0.077	 0.044	 0.273
No.276: 0.000	 0.000	 0.000	 0.000	 0.261
No.277: 0.000	 0.000	 0.000	 0.000	 0.264
No.278: 0.000	 0.077	 0.154	 0.133	 0.298
No.279: 0.000	 0.077	 0.077	 0.133	 0.294
No.280: 0.000	 0.000	 0.000	 0.000	 0.235
No.281: 0.000	 0.000	 0.231	 0.133	 0.298
No.282: 0.000	 0.000	 0.000	 0.000	 0.234
No.283: 0.000	 0.000	 0.077	 0.089	 0.262
No.284: 0.000	 0.000	 0.000	 0.044	 0.260
No.285: 0.000	 0.077	 0.077	 0.089	 0.287
No.286: 0.000	 0.000	 0.000	 0.000	 0.260
No.287: 0.000	 0.000	 0.077	 0.089	 0.288
No.288: 0.000	 0.000	 0.077	 0.089	 0.278
No.289: 0.000	 0.000	 0.000	 0.044	 0.263
No.290: 0.000	 0.000	 0.077	 0.044	 0.282
No.291: 0.000	 0.000	 0.000	 0.000	 0.240
No.292: 0.000	 0.000	 0.000	 0.044	 0.263
No.293: 0.000	 0.000	 0.077	 0.044	 0.276
No.294: 0.000	 0.000	 0.000	 0.000	 0.247
No.295: 0.000	 0.000	 0.000	 0.000	 0.231
No.296: 0.000	 0.000	 0.077	 0.089	 0.271
No.297: 0.000	 0.000	 0.077	 0.044	 0.272
No.298: 0.000	 0.000	 0.077	 0.089	 0.284
No.299: 0.000	 0.000	 0.000	 0.000	 0.257
No.300: 0.000	 0.000	 0.000	 0.000	 0.254
No.301: 0.000	 0.000	 0.000	 0.000	 0.255
No.302: 0.000	 0.000	 0.000	 0.000	 0.246
No.303: 0.000	 0.000	 0.000	 0.000	 0.245
No.304: 0.000	 0.000	 0.000	 0.000	 0.252
No.305: 0.000	 0.077	 0.154	 0.133	 0.306
No.306: 0.000	 0.000	 0.154	 0.089	 0.275
No.307: 0.000	 0.077	 0.154	 0.089	 0.295
No.308: 0.000	 0.000	 0.077	 0.089	 0.285
No.309: 0.000	 0.000	 0.000	 0.000	 0.194
No.310: 0.000	 0.077	 0.154	 0.089	 0.296
No.311: 0.000	 0.000	 0.077	 0.044	 0.266
No.312: 0.000	 0.000	 0.000	 0.044	 0.269
No.313: 0.000	 0.000	 0.154	 0.133	 0.284
No.314: 0.000	 0.000	 0.000	 0.000	 0.258
No.315: 0.000	 0.000	 0.000	 0.044	 0.267
No.316: 0.000	 0.000	 0.000	 0.044	 0.271
No.317: 0.000	 0.000	 0.077	 0.044	 0.270
No.318: 0.000	 0.000	 0.077	 0.044	 0.268
No.319: 0.000	 0.000	 0.154	 0.089	 0.283
No.320: 0.000	 0.000	 0.000	 0.000	 0.263
No.321: 0.000	 0.000	 0.000	 0.000	 0.499
No.322: 0.000	 0.000	 0.006	 0.000	 0.530
No.323: 0.000	 0.009	 0.009	 0.000	 0.521
No.324: 0.000	 0.249	 0.378	 0.000	 0.662
No.325: 0.000	 0.069	 0.144	 0.000	 0.579
No.326: 0.000	 0.009	 0.051	 0.000	 0.552
No.327: 0.000	 0.012	 0.018	 0.000	 0.539
No.328: 0.000	 0.210	 0.369	 0.011	 0.680
No.329: 0.000	 0.066	 0.138	 0.000	 0.597
No.330: 0.000	 0.063	 0.117	 0.011	 0.593
No.331: 0.000	 0.009	 0.015	 0.000	 0.536
No.332: 0.000	 0.093	 0.180	 0.000	 0.608
No.333: 0.000	 0.126	 0.204	 0.011	 0.632
No.334: 0.000	 0.000	 0.000	 0.000	 0.500
No.335: 0.000	 0.180	 0.258	 0.066	 0.658
No.336: 1.000	 0.036	 0.048	 0.011	 0.581
No.337: 0.000	 0.045	 0.105	 0.000	 0.562
No.338: 0.000	 0.009	 0.042	 0.000	 0.529
No.339: 0.000	 0.003	 0.015	 0.000	 0.530
No.340: 0.000	 0.036	 0.066	 0.011	 0.566
No.341: 0.000	 0.174	 0.255	 0.033	 0.639
No.342: 0.000	 0.000	 0.000	 0.000	 0.503
No.343: 0.000	 0.111	 0.183	 0.000	 0.603
No.344: 0.000	 0.033	 0.087	 0.000	 0.565
No.345: 0.000	 0.006	 0.039	 0.000	 0.553
No.346: 0.000	 0.000	 0.006	 0.000	 0.525
No.347: 0.000	 0.000	 0.003	 0.000	 0.508
No.348: 0.000	 0.000	 0.000	 0.000	 0.497
No.349: 0.000	 0.183	 0.294	 0.000	 0.631
No.350: 0.000	 0.042	 0.156	 0.005	 0.608
No.351: 0.000	 0.015	 0.033	 0.000	 0.529
No.352: 0.000	 0.000	 0.000	 0.000	 0.526
No.353: 0.000	 0.003	 0.009	 0.000	 0.529
No.354: 0.000	 0.006	 0.021	 0.000	 0.529
No.355: 0.000	 0.021	 0.057	 0.000	 0.570
No.356: 0.000	 0.018	 0.063	 0.000	 0.560
No.357: 0.000	 0.000	 0.000	 0.000	 0.516
No.358: 0.000	 0.000	 0.000	 0.000	 0.511
No.359: 0.000	 0.045	 0.078	 0.000	 0.571
No.360: 0.000	 0.165	 0.321	 0.016	 0.658
No.361: 0.000	 0.000	 0.000	 0.000	 0.516
No.362: 0.000	 0.000	 0.003	 0.000	 0.527
No.363: 0.000	 0.018	 0.042	 0.000	 0.535
No.364: 0.000	 0.000	 0.000	 0.000	 0.527
No.365: 0.000	 0.084	 0.135	 0.005	 0.584
No.366: 0.000	 0.093	 0.186	 0.005	 0.611
No.367: 0.000	 0.006	 0.021	 0.000	 0.523
No.368: 0.000	 0.114	 0.189	 0.011	 0.603
No.369: 0.000	 0.000	 0.000	 0.000	 0.508
No.370: 0.000	 0.072	 0.150	 0.016	 0.577
No.371: 0.000	 0.135	 0.234	 0.049	 0.640
No.372: 0.000	 0.024	 0.069	 0.000	 0.551
No.373: 0.000	 0.015	 0.039	 0.000	 0.541
No.374: 0.000	 0.012	 0.036	 0.000	 0.565
No.375: 0.000	 0.009	 0.024	 0.000	 0.529
No.376: 0.000	 0.096	 0.141	 0.033	 0.590
No.377: 0.000	 0.015	 0.066	 0.000	 0.560
No.378: 0.000	 0.129	 0.192	 0.005	 0.620
No.379: 0.000	 0.042	 0.078	 0.000	 0.572
No.380: 0.000	 0.000	 0.003	 0.000	 0.521
No.381: 0.000	 0.060	 0.099	 0.000	 0.577
No.382: 0.000	 0.000	 0.003	 0.000	 0.516
No.383: 0.000	 0.012	 0.036	 0.000	 0.557
No.384: 0.000	 0.126	 0.216	 0.022	 0.611
No.385: 0.000	 0.048	 0.066	 0.011	 0.567
No.386: 0.000	 0.000	 0.000	 0.000	 0.502
No.387: 0.000	 0.054	 0.147	 0.000	 0.574
No.388: 0.000	 0.129	 0.282	 0.016	 0.645
No.389: 0.000	 0.105	 0.186	 0.011	 0.606
No.390: 0.000	 0.060	 0.120	 0.000	 0.585
No.391: 0.000	 0.000	 0.036	 0.000	 0.560
No.392: 0.000	 0.000	 0.000	 0.000	 0.517
No.393: 0.000	 0.000	 0.003	 0.000	 0.532
No.394: 0.000	 0.000	 0.000	 0.000	 0.506
No.395: 0.000	 0.003	 0.021	 0.000	 0.529
No.396: 0.000	 0.006	 0.024	 0.000	 0.545
No.397: 0.000	 0.033	 0.081	 0.005	 0.577
No.398: 0.000	 0.105	 0.174	 0.005	 0.608
No.399: 0.000	 0.000	 0.000	 0.000	 0.498
No.400: 0.000	 0.048	 0.108	 0.005	 0.579
No.401: 0.000	 0.000	 0.000	 0.000	 0.198
No.402: 0.000	 0.000	 0.000	 0.000	 0.117
No.403: 0.000	 0.000	 0.000	 0.000	 0.195
No.404: 0.000	 0.167	 0.167	 0.053	 0.308
No.405: 0.000	 0.000	 0.000	 0.000	 0.124
No.406: 0.000	 0.000	 0.000	 0.000	 0.189
No.407: 0.000	 0.000	 0.000	 0.000	 0.124
No.408: 0.000	 0.000	 0.000	 0.000	 0.143
No.409: 0.000	 0.000	 0.000	 0.000	 0.218
No.410: 0.000	 0.000	 0.000	 0.000	 0.178
No.411: 0.000	 0.000	 0.167	 0.053	 0.236
No.412: 0.000	 0.000	 0.000	 0.053	 0.204
No.413: 0.000	 0.000	 0.000	 0.000	 0.209
No.414: 0.000	 0.000	 0.000	 0.000	 0.118
No.415: 0.000	 0.167	 0.333	 0.105	 0.346
No.416: 0.000	 0.000	 0.000	 0.000	 0.121
No.417: 0.000	 0.000	 0.000	 0.000	 0.167
