0.050000	0.150665
0.100000	0.113790
0.150000	0.088157
0.200000	0.073223
0.250000	0.061440
0.300000	0.055165
0.350000	0.048845
0.400000	0.044544
0.450000	0.040583
0.500000	0.036525
0.550000	0.032995
0.600000	0.029732
0.650000	0.026471
0.700000	0.023925
0.750000	0.021611
0.800000	0.019430
0.850000	0.017267
0.900000	0.014974
0.950000	0.012465
1.000000	0.009057
